id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
0,21652.915199778_35959.025211907254,21652.915199778,35959.025211907254,28428.070946903485,37797.4153097424,6775.1557471254855,1838.3900978351448,0.9322292703944111
1,20649.80091539575_35199.580113570904,20649.80091539575,35199.580113570904,28428.36294868606,37820.88234427565,7778.562033290309,2621.302230704743,1.757737778717799
2,21228.745677246774_35677.55151711783,21228.745677246774,35677.55151711783,28430.587693270172,37825.286775078464,7201.842016023398,2147.7352579606377,3.1115517398863894
3,20727.658315303175_36155.12818374065,20727.658315303175,36155.12818374065,28430.72550304058,37829.51151046811,7703.067187737404,1674.3833267274604,2.3026049872266126
4,21523.52814087255_35819.07364269007,21523.52814087255,35819.07364269007,28432.330135621523,37796.03023141509,6908.801994748974,1976.956588725021,4.870678761488167
5,21501.72390317195_35830.8169510328,21501.72390317195,35830.8169510328,28433.97402441915,37836.148340872634,6932.250121247198,2005.3313898398337,1.916638694514282
6,21509.106381503178_35534.702559193145,21509.106381503178,35534.702559193145,28435.13561670568,37838.4451900258,6926.029235202503,2303.742630832654,1.45277126761629
7,21150.8617537154_35664.300445743924,21150.8617537154,35664.300445743924,28436.58932433956,37794.64515308778,7285.72757062416,2130.3447073438583,3.447847976609615
8,21031.52705112575_36199.90862271212,21031.52705112575,36199.90862271212,28438.376755692,37845.08207400434,7406.849704566248,1645.1734512922194,1.7426200365551119
9,21288.014955760675_35539.289731205674,21288.014955760675,35539.289731205674,28439.528504279795,37847.357233438415,7151.51354851912,2308.0675022327414,6.112041470343154
10,21077.901436520977_36081.53689916637,21077.901436520977,36081.53689916637,28440.788630507435,37792.95591823886,7362.887193986458,1711.4190190724912,1.8389332834356014
11,21332.23430998835_35874.53280657155,21332.23430998835,35874.53280657155,28444.92805412515,37790.96252686832,7112.693744136799,1916.4297202967718,1.594011682884438
12,21317.551912081202_35595.1730649728,21317.551912081202,35595.1730649728,28446.800888613936,37787.78798539446,7129.248976532734,2192.6149204216636,1.0748032224586888
13,21417.01553103543_35741.413506376564,21417.01553103543,35741.413506376564,28447.179759925493,37863.175014504595,7030.164228890062,2121.761508128031,5.3152397718025775
14,21136.396984097526_36407.7531838523,21136.396984097526,36407.7531838523,28448.32166504469,37865.412669063204,7311.924680947162,1457.6594852109047,0.452938818510582
15,21546.37268036545_36107.33450894727,21546.37268036545,36107.33450894727,28453.130618208947,37784.80906864871,6906.757937843497,1677.4745597014407,5.918036675283206
16,20595.112410724578_35171.5272119181,20595.112410724578,35171.5272119181,28456.093513983033,37881.05381971853,7860.981103258455,2709.526607800428,5.416935663358167
17,21309.022076204397_35835.544975732875,21309.022076204397,35835.544975732875,28457.23541968999,37883.26577601863,7148.213343485593,2047.7208002857515,4.580845330496814
18,20712.982085611526_35739.4379615791,20712.982085611526,35739.4379615791,28457.48168948567,37784.27502134396,7744.499603874145,2044.837059764861,5.882391873680315
19,20844.1592760784_35167.49977931782,20844.1592760784,35167.49977931782,28458.689856266945,37896.11206341654,7614.530580188544,2728.6122840987227,0.6026652636333615
20,21137.88334777275_35260.33429601275,21137.88334777275,35260.33429601275,28460.981051526174,37900.54978529205,7323.097703753425,2640.215489279304,4.14568517112647
21,20833.43426592805_35530.71340716382,20833.43426592805,35530.71340716382,28461.916438175944,37782.97857050652,7628.4821722478955,2252.2651633427013,3.5901982154640915
22,21633.47188967635_35953.32016517945,21633.47188967635,35953.32016517945,28466.43486427977,37780.91971613643,6832.962974603419,1827.5995509569766,5.134206694434202
23,21122.689246253_35956.412297068375,21122.689246253,35956.412297068375,28469.338640871356,37907.9282309611,7346.649394618355,1951.515933892726,1.9964005084193654
24,20995.611483484026_35918.17613401252,20995.611483484026,35918.17613401252,28470.47562538091,37910.13627176459,7474.864141896884,1991.9601377520667,0.5990299696933293
25,21266.7413631576_36007.965528751476,21266.7413631576,36007.965528751476,28471.022200376876,37778.80707700034,7204.280837219278,1770.8415482488635,6.160278944814089
26,20634.715266594074_36385.06776024918,20634.715266594074,36385.06776024918,28473.687237948758,37916.81493897289,7838.971971354684,1531.7471787237155,6.016939115659098
27,21090.7907740302_35882.27430808832,21090.7907740302,35882.27430808832,28474.826683766012,37919.01308223287,7384.035909735812,2036.738774144549,3.2123901480640153
28,20549.22133901705_35638.78537111105,20549.22133901705,35638.78537111105,28475.678446467267,37776.64065309827,7926.457107450216,2137.85528198722,3.613340678935935
29,21140.698375138174_36276.70651494303,21140.698375138174,36276.70651494303,28482.4927191494,37934.8290084295,7341.794344011225,1658.122493486473,5.395161974613684
30,21099.736073696724_36324.15699369668,21099.736073696724,36324.15699369668,28483.60755529955,37937.05102992619,7383.871481602826,1612.8940362295107,1.687491597616238
31,21565.316168854373_36098.6810235068,21565.316168854373,36098.6810235068,28486.84870204911,37943.800744186396,6921.532533194735,1845.1197206795987,3.3738771023984633
32,20844.552825694926_36385.27678254503,20844.552825694926,36385.27678254503,28487.948772289623,37946.04460604797,7643.395946594697,1560.7678235029452,0.6484209638742786
33,21850.446425716804_35680.496838801,21850.446425716804,35680.496838801,28491.271133206425,37952.823520738566,6640.824707489621,2272.326681937564,4.463029982920442
34,20600.504771733573_35193.1735201844,20600.504771733573,35193.1735201844,28492.353976610888,37955.047712525775,7891.849204877315,2761.8741923413763,6.2235298749749655
35,21214.052905393924_35970.290040943626,21214.052905393924,35970.290040943626,28494.46550755181,37967.1844452263,7280.412602157885,1996.894404282677,2.361511693670485
36,20869.6117973164_35301.39433816935,20869.6117973164,35301.39433816935,28496.645961139307,37971.67625636735,7627.034163822907,2670.281918197994,1.938251461495837
37,21659.833751920374_35801.828087487826,21659.833751920374,35801.828087487826,28497.683245322867,37768.322503050076,6837.849493402493,1966.4944155622507,0.7313433787165715
38,21069.0813301266_36113.4841734187,21069.0813301266,36113.4841734187,28498.821492933035,37976.16414502207,7429.740162806436,1862.679971603371,3.9837529301832055
39,21487.642369131874_35990.29700727765,21487.642369131874,35990.29700727765,28499.589709310472,37771.78621277597,7011.947340178598,1781.489205498321,1.4580837487287328
40,20963.37868980145_36318.8655279144,20963.37868980145,36318.8655279144,28500.94042175194,37980.53570023353,7537.561731950489,1661.670172319129,2.2841987162374506
41,21499.000725913727_36033.813894193554,21499.000725913727,36033.813894193554,28501.496173298077,37775.249922501855,7002.49544738435,1741.4360283083006,3.508839563293747
