id,perceptionId,originX,originY,destinationX,destinationY,translationX,translationY,rotationCCW
0,21002.867831517626_35242.69414055155,21002.867831517626,35242.69414055155,28503.52732860982,37779.10837222365,7500.659497092194,2536.4142316720972,5.203356162044442
1,20788.439248020524_36341.8918774617,20788.439248020524,36341.8918774617,28505.683175245693,37783.36156194135,7717.243927225169,1441.469684479649,1.0292090394975413
2,20812.667699010275_36329.5196712003,20812.667699010275,36329.5196712003,28507.83902188157,37787.614751659035,7695.171322871294,1458.0950804587337,1.2137544193361984
3,21633.9925337397_35811.330766488245,21633.9925337397,35811.330766488245,28509.658530174704,37791.32152417794,6875.665996435004,1979.9907576896949,0.2657296614530157
4,20666.8420769886_35746.97109143068,20666.8420769886,35746.97109143068,28511.14170012509,37794.48187949805,7844.299623136489,2047.510788067375,0.31162019889662174
5,21192.274987342676_35835.04240371957,21192.274987342676,35835.04240371957,28512.62487007548,37797.64223481816,7320.349882732804,1962.5998310985888,3.3121395007467394
6,21430.693211645077_36077.925997124374,21430.693211645077,36077.925997124374,28512.95554071767,37759.32894136151,7082.262329072593,1681.4029442371393,5.469854198068845
7,20711.2733573717_35493.397243133826,20711.2733573717,35493.397243133826,28514.104758738817,37800.84479446146,7802.831401367115,2307.447551327634,1.8221679272863465
8,20592.052254676397_36430.41053378315,20592.052254676397,36430.41053378315,28515.58136611511,37804.089558427964,7923.529111438715,1373.6790246448145,3.099997872280943
9,21584.344952634525_36054.973760094625,21584.344952634525,36054.973760094625,28517.0579734914,37807.334322394454,6932.713020856874,1752.3605622998293,5.894989167891142
10,21092.955683063283_35341.820754640765,21092.955683063283,35341.820754640765,28517.665942552743,37757.36785707205,7424.71025948946,2415.5471024312865,1.6276000875227041
11,20776.346479018925_35114.50271132075,20776.346479018925,35114.50271132075,28518.8889670958,37811.25195566863,7742.542488076877,2696.749244347884,5.349652335736832
12,21119.2623077561_36232.5644758161,21119.2623077561,36232.5644758161,28521.074346928308,37815.84245825049,7401.812039172208,1583.2779824343888,5.780147756053812
13,20721.100764963026_36161.8367258042,20721.100764963026,36161.8367258042,28522.329586509375,37755.36156783653,7801.228821546349,1593.5248420323333,4.511345484034435
14,21491.931700261448_36063.1524192812,21491.931700261448,36063.1524192812,28522.94799873975,37819.6952576205,7031.016298478302,1756.542838339301,4.984626562157867
15,20642.626694736475_36417.55839916115,20642.626694736475,36417.55839916115,28526.946472587573,37753.31007365498,7884.3197778510985,1335.751674493833,3.319387259122626
16,21477.67339215105_36132.78585241888,21477.67339215105,36132.78585241888,28531.50183446988,37751.26091492889,7053.828442318831,1618.4750625100132,3.3771385483501493
17,21202.456516057027_35548.2826087626,21202.456516057027,35548.2826087626,28535.995672156307,37749.21409165828,7333.539156099279,2200.9314828956776,0.1168259758813994
18,20702.471542512023_35740.611084097625,20702.471542512023,35740.611084097625,28540.469823123796,37747.12586128351,7837.998280611773,2006.5147771858828,4.418309193233178
19,21201.994272668777_36344.92197612595,21201.994272668777,36344.92197612595,28544.623882915243,37823.81881733969,7342.629610246466,1478.8968412137401,1.9967581494809326
20,20771.42255530465_35414.92083806305,20771.42255530465,35414.92083806305,28544.92428737235,37744.99622380458,7773.5017320677,2330.0753857415257,2.811758166953834
21,21207.648158998374_35504.22451257477,21207.648158998374,35504.22451257477,28548.999595275225,37821.179442327186,7341.351436276851,2316.9549297524136,3.040665590507096
22,21597.09990659373_36069.34507043783,21597.09990659373,36069.34507043783,28549.450123040948,37742.783128952724,6952.350216447219,1673.4380585148974,5.630035073013411
23,21086.895742805027_35254.88237364585,21086.895742805027,35254.88237364585,28552.793684667722,37819.108292576595,7465.897941862695,2564.2259189307442,0.9555212728978562
24,20454.346999196736_35436.53579835033,20454.346999196736,35436.53579835033,28554.047330129593,37740.486576727926,8099.7003309328575,2303.950778377599,4.296898495049556
25,21310.3567305909_35592.1223241471,21310.3567305909,35592.1223241471,28556.006151092733,37817.605368087934,7245.649420501835,2225.4830439408324,3.543771588665097
26,21076.268473679098_35611.58726479213,21076.268473679098,35611.58726479213,28558.5977791689,37738.15272925955,7482.329305489802,2126.5654644674214,1.9474728937218662
27,20503.256437505224_35466.22001277385,20503.256437505224,35466.22001277385,28559.21861751774,37816.10244359927,8055.962180012517,2349.882430825426,3.015401595025201
28,20596.172164980453_35156.786557333326,20596.172164980453,35156.786557333326,28562.39663067882,37814.55490127175,7966.224465698368,2657.7683439384273,2.8758796023513553
29,20504.704782407476_35719.0120924363,20504.704782407476,35719.0120924363,28563.10147015887,37735.78158654758,8058.396687751392,2016.7694941112786,6.211097364965643
30,21854.422008628568_35689.37362070073,21854.422008628568,35689.37362070073,28565.540190575968,37812.96274110537,6711.1181819474,2123.589120404642,3.593823763701667
31,20821.377109950423_36211.41473530028,20821.377109950423,36211.41473530028,28567.578091350686,37733.353261960794,7746.200981400263,1521.9385266605168,2.4360058121213113
32,20843.108879763102_36289.85987691082,20843.108879763102,36289.85987691082,28568.683750473116,37811.370580938994,7725.574870710014,1521.5107040281728,1.6184929806780046
33,20893.207124389275_35810.57160883955,20893.207124389275,35810.57160883955,28572.02764274435,37730.8677554992,7678.8205183550745,1920.2961466596535,2.6660052658332605
34,21476.62560331795_36137.920449568024,21476.62560331795,36137.920449568024,28572.578747170668,37809.51108438587,7095.953143852719,1671.5906348178469,4.119940387728982
35,21589.71215029045_36041.493130240444,21589.71215029045,36041.493130240444,28575.66505390073,37728.609729313415,6985.952903610283,1687.1165990729714,2.488689077795264
36,20588.729252734574_36434.2734751833,20588.729252734574,36434.2734751833,28577.22518066862,37807.384251446005,7988.495927934047,1373.110776262707,4.185591200591402
37,21200.871014359975_35986.972731998925,21200.871014359975,35986.972731998925,28578.49032481983,37726.579183403446,7377.619310459857,1739.606451404521,3.8012245658956476
38,20466.35206218845_35696.00368204703,20466.35206218845,35696.00368204703,28581.315595738928,37724.54863749347,8114.963533550479,2028.544955446443,4.709243335857915
39,21055.973477086274_36134.0521799549,21055.973477086274,36134.0521799549,28581.83223921391,37805.2121706507,7525.858762127635,1671.1599906958,3.2079165463993182
40,21211.027786606166_35858.41784553924,21211.027786606166,35858.41784553924,28584.795500886852,37723.53588590164,7373.767714280686,1865.118040362402,5.187803472633765
41,21563.048888597725_35818.17148562673,21563.048888597725,35818.17148562673,28586.399922806537,37802.994841999986,7023.351034208812,1984.8233563732574,4.712424333953319
42,20759.9815916008_35208.6682927513,20759.9815916008,35208.6682927513,28588.930040263607,37723.54092862796,7828.948448662806,2514.872635876658,4.507113796577307
43,20652.380559745674_35358.750061963874,20652.380559745674,35358.750061963874,28590.881471744924,37800.69694541655,7938.50091199925,2441.946883452678,6.0708517385319185
44,21127.441611947248_36344.64599952735,21127.441611947248,36344.64599952735,28595.27688602908,37798.3184809004,7467.835274081834,1453.6724813730543,2.3780209345908254
45,20651.518744601424_35233.7168609524,20651.518744601424,35233.7168609524,28599.640308105474,37795.97974971148,7948.12156350405,2562.2628887590763,3.841445141535875
46,20906.846782825698_36191.72630318732,20906.846782825698,36191.72630318732,28600.821739831008,37735.525435554824,7693.97495700531,1543.7991323675014,1.7259156538039342
47,20683.442179100224_36448.440566915575,20683.442179100224,36448.440566915575,28603.007130581143,37740.18703540908,7919.564951480919,1291.746468493504,1.6189026856729631
48,21122.689246253_35956.412297068375,21122.689246253,35956.412297068375,28603.97173797411,37793.68075184978,7481.282491721107,1837.268454781406,3.606521712019079
49,20913.31316676575_35892.427650058926,20913.31316676575,35892.427650058926,28606.41320380511,37741.747134771314,7693.100037039359,1849.3194847123887,0.5107260585755901
50,20779.648008171174_35226.76411647063,20779.648008171174,35226.76411647063,28613.855336169596,37762.85491276429,7834.2073279984215,2536.0907962936617,0.17798586675091307
51,21683.334444608252_35635.01918719155,21683.334444608252,35635.01918719155,28616.001352162166,37767.32694538291,6932.666907553914,2132.3077581913603,1.7312308602380206
52,21037.525781452223_36170.37116553233,21037.525781452223,36170.37116553233,28618.164595659055,37771.8048136781,7580.638814206832,1601.4336481457722,2.1351471142251244
53,21486.750540007248_35831.003423123904,21486.750540007248,35831.003423123904,28620.34506666027,37776.28851764985,7133.594526653022,1945.2850945259488,2.9184267245043674
